date,volume,open,close,high,low,symbol
2022-01-03,5.131867389999999,47012.19,47016.2,47023.21,47000.0,X:BTCUSD
2022-01-03,3.121516729999996,47019.34,46999.71,47019.34,46995.34,X:BTCUSD
2022-01-03,8.051618250000006,46999.69,46992.51,47016.68,46992.51,X:BTCUSD
2022-01-03,14.87762197999999,46992.51,46984.66,47011.3,46973.67,X:BTCUSD
2022-01-03,2.8807979199999982,46984.86,47000.0,47011.57,46982.87,X:BTCUSD
2022-01-03,10.994656580000001,47000.16,46988.16,47011.3,46971.32,X:BTCUSD
2022-01-03,9.173750860000004,46988.15,47004.71,47008.68,46966.51,X:BTCUSD
2022-01-03,1.7702727,47004.71,46999.03,47008.95,46992.10117592,X:BTCUSD
2022-01-03,0.8989592099999999,46999.02,47000.9,47008.95,46992.10117592,X:BTCUSD
2022-01-03,5.317945580000001,47000.91,46985.0,47003.75,46972.0,X:BTCUSD
2022-01-03,2.970317230000001,47003.16,47009.83,47010.0,46983.5,X:BTCUSD
2022-01-03,11.780026089999993,47009.89,47040.0,47042.46,46984.4,X:BTCUSD
2022-01-03,5.402189580000001,47040.0,47047.39,47053.83,47026.0,X:BTCUSD
2022-01-03,10.143575760000003,47047.39,47079.73901071,47106.28,47038.0,X:BTCUSD
2022-01-03,8.562481160000008,47083.16,47143.57,47165.93,47080.0,X:BTCUSD
2022-01-03,6.235605270000004,47143.2,47129.44,47146.82,47122.1,X:BTCUSD
2022-01-03,8.180171030000002,47128.86,47110.71,47134.99,47100.15,X:BTCUSD
2022-01-03,2.9681425299999935,47108.42,47114.05,47116.93,47100.0,X:BTCUSD
2022-01-03,3.0348060799999996,47118.43,47127.17,47128.56,47102.07076898,X:BTCUSD
