date,volume,open,close,high,low,symbol,ratio_adj,split_factor,volume_adj,open_adj,close_adj,high_adj,low_adj,dollar_volume
2022-01-03,4.076344959999996,47042.83,47060.85,47067.75,47042.0,X:BTCUSD,1,1.0,4.076344959999996,47042.83,47060.85,47067.75,47042.0,191836.2587108158
2022-01-03,1.3400171399999987,47049.1,47054.78,47062.16,47045.53,X:BTCUSD,1,1.0,1.3400171399999987,47049.1,47054.78,47062.16,47045.53,63054.21171892914
2022-01-03,1.6642111799999986,47054.24,47052.61,47078.99,47052.61,X:BTCUSD,1,1.0,1.6642111799999986,47054.24,47052.61,47078.99,47052.61,78305.47961017974
2022-01-03,5.722507849999998,47052.61,47094.37,47098.04,47052.61,X:BTCUSD,1,1.0,5.722507849999998,47052.61,47094.37,47098.04,47052.61,269497.90201580443
2022-01-03,10.905257659999995,47094.38,47059.02,47096.86,47053.24,X:BTCUSD,1,1.0,10.905257659999995,47094.38,47059.02,47096.86,47053.24,513190.7383270929
2022-01-03,2.6715567099999924,47053.25,47057.94,47070.62,47050.0,X:BTCUSD,1,1.0,2.6715567099999924,47053.25,47057.94,47070.62,47050.0,125717.95536577704
2022-01-03,3.8676282399999953,47057.7,47053.61,47073.26,47042.0,X:BTCUSD,1,1.0,3.8676282399999953,47057.7,47053.61,47073.26,47042.0,181985.8708299462
2022-01-03,1.5720178799999986,47053.61,47058.13,47069.81,47040.0,X:BTCUSD,1,1.0,1.5720178799999986,47053.61,47058.13,47069.81,47040.0,73976.22175936433
2022-01-03,6.62338109,47056.1,47070.66,47071.77,47047.0,X:BTCUSD,1,1.0,6.62338109,47056.1,47070.66,47071.77,47047.0,311766.9193378194
2022-01-03,2.8553410499999985,47070.67,47050.82,47073.74,47043.63402846,X:BTCUSD,1,1.0,2.8553410499999985,47070.67,47050.82,47073.74,47043.63402846,134346.13778216092
2022-01-03,4.101653400000003,47050.83,47083.64,47094.43,47044.0,X:BTCUSD,1,1.0,4.101653400000003,47050.83,47083.64,47094.43,47044.0,193120.77209037612
2022-01-03,2.5914431599999985,47083.64,47076.21,47093.27,47073.56,X:BTCUSD,1,1.0,2.5914431599999985,47083.64,47076.21,47093.27,47073.56,121995.32240322353
2022-01-03,6.621273699999998,47077.31,47046.47,47081.9,47039.7,X:BTCUSD,1,1.0,6.621273699999998,47077.31,47046.47,47081.9,47039.7,311507.5544888389
2022-01-03,4.218284769999999,47048.44,47050.54,47071.42,47048.38,X:BTCUSD,1,1.0,4.218284769999999,47048.44,47050.54,47071.42,47048.38,198472.57630227573
2022-01-03,3.7255254299999967,47046.22,47062.58,47075.0,47046.22,X:BTCUSD,1,1.0,3.7255254299999967,47046.22,47062.58,47075.0,47046.22,175332.83859140927
2022-01-03,4.197883029999995,47064.01,47088.59,47091.32,47055.86,X:BTCUSD,1,1.0,4.197883029999995,47064.01,47088.59,47091.32,47055.86,197672.39286762747
2022-01-03,2.5438235,47088.59,47095.62,47097.53,47065.3,X:BTCUSD,1,1.0,2.5438235,47088.59,47095.62,47097.53,47065.3,119802.94490306999
2022-01-03,4.120347659999998,47095.63,47074.44,47095.63,47066.24,X:BTCUSD,1,1.0,4.120347659999998,47095.63,47074.44,47095.63,47066.24,193963.05869981032
2022-01-03,3.95956696,47072.86,47088.25,47094.14,47070.0,X:BTCUSD,1,1.0,3.95956696,47072.86,47088.25,47094.14,47070.0,186449.07890422
2022-01-03,14.706010829999988,47080.2,47050.52,47090.54,47037.64,X:BTCUSD,1,1.0,14.706010829999988,47080.2,47050.52,47090.54,47037.64,691925.456677131
2022-01-03,5.1513013500000016,47050.29,47037.36,47059.7,47032.19,X:BTCUSD,1,1.0,5.1513013500000016,47050.29,47037.36,47059.7,47032.19,242303.61606843607
2022-01-03,1.992937600000004,47038.8,47020.04,47059.7,47015.0,X:BTCUSD,1,1.0,1.992937600000004,47038.8,47020.04,47059.7,47015.0,93708.0056695042
2022-01-03,8.104096949999997,47020.04,47014.38,47037.1,46996.0,X:BTCUSD,1,1.0,8.104096949999997,47020.04,47014.38,47037.1,46996.0,381009.09356414084
2022-01-03,4.436616069999997,47014.38,47005.6,47014.62,47000.0,X:BTCUSD,1,1.0,4.436616069999997,47014.38,47005.6,47014.62,47000.0,208545.80033999184
2022-01-03,33.224782729999944,47000.01,46974.99190263,47005.7,46942.42,X:BTCUSD,1,1.0,33.224782729999944,47000.01,46974.99190263,47005.7,46942.42,1560733.8997083884
2022-01-03,4.616059819999994,46989.45,47026.85,47034.59,46974.99190263,X:BTCUSD,1,1.0,4.616059819999994,46989.45,47026.85,47034.59,46974.99190263,217078.75274616672
2022-01-03,19.92662749000003,47032.65,47036.2,47061.86,47000.0,X:BTCUSD,1,1.0,19.92662749000003,47032.65,47036.2,47061.86,47000.0,937272.8359451393
2022-01-03,2.94985057,47037.02,47050.66,47053.61,47032.23,X:BTCUSD,1,1.0,2.94985057,47037.02,47050.66,47053.61,47032.23,138792.4162198762
2022-01-03,4.446504449999998,47050.66,47047.5,47074.76,47033.3,X:BTCUSD,1,1.0,4.446504449999998,47050.66,47047.5,47074.76,47033.3,209196.91811137492
2022-01-03,2.570792479999998,47049.53,47069.0,47079.41,47041.4,X:BTCUSD,1,1.0,2.570792479999998,47049.53,47069.0,47079.41,47041.4,121004.6312411199
2022-01-03,3.223483669999996,47085.04,47053.18,47085.04,47049.65,X:BTCUSD,1,1.0,3.223483669999996,47085.04,47053.18,47085.04,47049.65,151675.1573515704
2022-01-03,1.863456659999998,47053.18,47072.11,47072.32,47053.18,X:BTCUSD,1,1.0,1.863456659999998,47053.18,47072.11,47072.32,47053.18,87716.8368797525
2022-01-03,1.474463999999999,47072.11,47066.91,47072.11,47052.88,X:BTCUSD,1,1.0,1.474463999999999,47072.11,47066.91,47072.11,47052.88,69398.46438623997
2022-01-03,2.618291509999997,47065.62,47040.84,47068.2,47037.8,X:BTCUSD,1,1.0,2.618291509999997,47065.62,47040.84,47068.2,47037.8,123166.63199526825
2022-01-03,5.623731200000004,47040.84,47022.51,47051.0,47016.84,X:BTCUSD,1,1.0,5.623731200000004,47040.84,47022.51,47051.0,47016.84,264441.95658931223
2022-01-03,1.6540054300000009,47022.51,47030.08,47033.25,47018.76029883,X:BTCUSD,1,1.0,1.6540054300000009,47022.51,47030.08,47033.25,47018.76029883,77788.00769333444
2022-01-03,12.067756949999994,47030.67,47072.84,47082.06,47026.0,X:BTCUSD,1,1.0,12.067756949999994,47030.67,47072.84,47082.06,47026.0,568063.5920662377
2022-01-03,0.93827078,47072.84,47080.73,47097.5,47058.63,X:BTCUSD,1,1.0,0.93827078,47072.84,47080.73,47097.5,47058.63,44174.473260069404
2022-01-03,2.558334989999999,47080.31,47064.25,47080.92,47051.7,X:BTCUSD,1,1.0,2.558334989999999,47080.31,47064.25,47080.92,47051.7,120406.11755310746
2022-01-03,8.547494630000001,47059.11,47008.47,47063.02,47000.0,X:BTCUSD,1,1.0,8.547494630000001,47059.11,47008.47,47063.02,47000.0,401804.6448895162
2022-01-03,5.131867389999999,47012.19,47016.2,47023.21,47000.0,X:BTCUSD,1,1.0,5.131867389999999,47012.19,47016.2,47023.21,47000.0,241280.90358171795
2022-01-03,3.121516729999996,47019.34,46999.71,47019.34,46995.34,X:BTCUSD,1,1.0,3.121516729999996,47019.34,46999.71,47019.34,46995.34,146710.3810701481
2022-01-03,8.051618250000006,46999.69,46992.51,47016.68,46992.51,X:BTCUSD,1,1.0,8.051618250000006,46999.69,46992.51,47016.68,46992.51,378365.7511293078
2022-01-03,14.87762197999999,46992.51,46984.66,47011.3,46973.67,X:BTCUSD,1,1.0,14.87762197999999,46992.51,46984.66,47011.3,46973.67,699020.0103388263
2022-01-03,2.8807979199999982,46984.86,47000.0,47011.57,46982.87,X:BTCUSD,1,1.0,2.8807979199999982,46984.86,47000.0,47011.57,46982.87,135397.5022399999
2022-01-03,10.99465658,47000.16,46988.16,47011.3,46971.32,X:BTCUSD,1,1.0,10.99465658,47000.16,46988.16,47011.3,46971.32,516618.6825260928
2022-01-03,9.173750860000004,46988.15,47004.71,47008.68,46966.51,X:BTCUSD,1,1.0,9.173750860000004,46988.15,47004.71,47008.68,46966.51,431209.4987865508
2022-01-03,1.7702726999999998,47004.71,46999.03,47008.95,46992.10117592,X:BTCUSD,1,1.0,1.7702726999999998,47004.71,46999.03,47008.95,46992.10117592,83201.099735481
2022-01-03,0.8989592099999999,46999.02,47000.9,47008.95,46992.10117592,X:BTCUSD,1,1.0,0.8989592099999999,46999.02,47000.9,47008.95,46992.10117592,42251.891933289
2022-01-03,5.317945580000001,47000.91,46985.0,47003.75,46972.0,X:BTCUSD,1,1.0,5.317945580000001,47000.91,46985.0,47003.75,46972.0,249863.67307630004
2022-01-03,2.9703172300000014,47003.16,47009.83,47010.0,46983.5,X:BTCUSD,1,1.0,2.9703172300000014,47003.16,47009.83,47010.0,46983.5,139634.10802837097
2022-01-03,11.780026089999993,47009.89,47040.0,47042.46,46984.4,X:BTCUSD,1,1.0,11.780026089999993,47009.89,47040.0,47042.46,46984.4,554132.4272735997
2022-01-03,5.402189580000001,47040.0,47047.39,47053.83,47026.0,X:BTCUSD,1,1.0,5.402189580000001,47040.0,47047.39,47053.83,47026.0,254158.92002419624
2022-01-03,10.143575760000003,47047.39,47079.73901071,47106.28,47038.0,X:BTCUSD,1,1.0,10.143575760000003,47047.39,47079.73901071,47106.28,47038.0,477556.89941616444
2022-01-03,8.562481160000008,47083.16,47143.57,47165.93,47080.0,X:BTCUSD,1,1.0,8.562481160000008,47083.16,47143.57,47165.93,47080.0,403665.92994014156
2022-01-03,6.235605270000002,47143.2,47129.44,47146.82,47122.1,X:BTCUSD,1,1.0,6.235605270000002,47143.2,47129.44,47146.82,47122.1,293880.5844361489
2022-01-03,8.180171030000002,47128.86,47110.71,47134.99,47100.15,X:BTCUSD,1,1.0,8.180171030000002,47128.86,47110.71,47134.99,47100.15,385373.6651447314
2022-01-03,2.9681425299999935,47108.42,47114.05,47116.93,47100.0,X:BTCUSD,1,1.0,2.9681425299999935,47108.42,47114.05,47116.93,47100.0,139841.2155655462
2022-01-03,3.03480608,47118.43,47127.17,47128.56,47102.07076898,X:BTCUSD,1,1.0,3.03480608,47118.43,47127.17,47128.56,47102.07076898,143021.8220491936
